0,1,2,3,4,5
-0.9200000000000002,-0.995,-1.0,-1.0,-1.0,4.760000000000001
-57.440000000000346,-50.900000000000674,20.43000000000002,21.805000000000046,16.624999999999986,39.524999999999885
-38.18000000000073,-58.505000000001644,67.64999999999993,-15.084999999999951,-4.645000000000014,28.83999999999941
-47.93500000000136,-25.080000000002467,49.479999999999876,-9.609999999999912,-22.510000000000076,24.859999999998905
-78.07500000000086,-11.945000000002322,72.98000000000089,-9.69499999999992,-20.57500000000067,5.339999999998943
-55.32999999999935,-32.40500000000236,77.3750000000011,-5.384999999999896,-32.760000000000545,-4.205000000001116
-66.42999999999974,-11.490000000002535,63.11000000000139,-26.354999999999965,11.919999999999378,-29.4450000000011
-73.57499999999952,-17.240000000002603,26.195000000001322,-19.845,15.014999999999354,6.024999999998982
-55.43999999999925,-31.165000000002774,27.62000000000135,-21.064999999999973,4.279999999999388,7.409999999998969
-64.05499999999968,-10.495000000002813,41.090000000001304,3.654999999999992,-42.13500000000069,-2.0900000000010355
-63.97999999999936,-13.94500000000287,54.430000000001385,-25.645000000000017,-23.15000000000083,-6.565000000001025
-117.39499999999907,34.954999999997106,61.77500000000139,-56.60000000000014,-25.375000000000863,18.209999999998946
-109.4899999999982,26.269999999996713,49.930000000001506,-69.2800000000002,-18.770000000000728,31.29999999999898
-121.72999999999763,31.034999999996703,39.37000000000136,-78.7850000000003,4.574999999999308,30.774999999999032
-136.55999999999696,66.12999999999651,65.3000000000013,-126.74000000000036,13.62499999999938,20.20499999999905
-124.1899999999972,49.70499999999647,84.73000000000138,-137.51999999999973,10.219999999999375,15.804999999999083
-104.83999999999686,57.229999999996274,86.27500000000131,-142.04499999999842,-18.26500000000061,17.339999999999165
-109.17499999999664,64.65999999999627,100.38000000000135,-170.42499999999742,7.15499999999941,0.16999999999915727
-83.86499999999629,72.20499999999619,101.87500000000139,-180.85999999999612,-15.185000000000587,-4.355000000000855
-85.34499999999575,67.88499999999644,140.07000000000147,-194.56999999999437,-38.325000000000635,-2.775000000000844
-47.99499999999578,99.33499999999664,100.47000000000216,-198.94999999999314,-48.89000000000067,-19.800000000000868
-52.45999999999589,117.75499999999715,90.65000000000224,-179.51499999999203,-76.32000000000052,-19.135000000000808
-21.004999999995885,119.21499999999776,92.22000000000222,-172.05499999999068,-86.65000000000026,-53.41500000000093
-37.38999999999584,114.76499999999818,111.72000000000229,-158.61499999998912,-126.08,-28.80500000000105
-53.67999999999595,170.21999999999855,119.30500000000227,-180.91499999998823,-106.42999999999974,-75.05500000000106
-41.72499999999605,207.69499999999888,120.85500000000229,-213.63499999998746,-146.64499999999967,-55.52000000000094
-52.06499999999615,191.2549999999996,122.31000000000239,-206.29999999998606,-103.14999999999945,-83.74500000000083
-56.659999999995975,204.47,141.6050000000025,-240.59499999998428,-113.34999999999907,-70.08000000000082
-49.21999999999599,193.98000000000042,113.28500000000273,-227.06499999998297,-123.68999999999916,-44.48000000000086
-77.48999999999593,219.44000000000133,138.77000000000308,-267.3699999999817,-104.18499999999888,-48.970000000000994
-61.319999999996035,203.04500000000175,134.26000000000346,-256.79999999998006,-114.52499999999857,-47.37000000000103
-71.72999999999571,192.52500000000217,141.87000000000396,-255.3249999999785,-88.9299999999984,-63.67000000000111
-89.73499999999538,194.13000000000244,159.2900000000045,-226.33499999997738,-93.19499999999822,-91.90000000000109
-102.92999999999522,165.81500000000247,160.88000000000565,-168.37999999997643,-67.76499999999777,-138.070000000001
-125.25999999999515,191.35000000000272,132.73000000000638,-173.14999999997605,-36.23499999999755,-142.52500000000106
-159.57499999999456,204.91000000000275,117.20500000000656,-148.61499999997537,-21.934999999997498,-147.5750000000009
-187.84999999999386,230.360000000003,118.66000000000665,-171.05499999997429,21.53500000000251,-169.85500000000079
-192.27499999999327,208.14500000000305,138.21500000000685,-115.68999999997364,17.160000000002604,-215.95000000000044
-226.08499999999242,173.97500000000315,133.89500000000726,-96.6349999999734,78.81500000000273,-226.65000000000018
-229.7799999999917,175.6250000000037,147.43000000000728,-48.379999999973464,26.65000000000269,-236.85000000000025
-252.00999999999163,207.15500000000364,137.4550000000078,-34.924999999973565,-19.239999999997337,-206.12000000000006
-257.8499999999906,214.82500000000366,103.20500000000797,5.060000000026396,-60.62999999999744,-174.61000000000013
-294.28499999998917,204.5400000000037,116.7400000000081,32.720000000026374,-58.204999999997625,-173.78000000000014
-283.0149999999882,230.36500000000362,88.46000000000808,-6.57999999997361,-35.80999999999737,-168.06000000000014
-265.744999999986,261.9650000000035,90.11500000000814,-49.239999999973875,-71.65499999999709,-142.5350000000001
-282.08999999998474,305.4750000000037,85.69500000000848,-53.66499999997401,-63.15499999999702,-171.72499999999985
-250.46499999998434,271.2550000000038,81.32500000000852,-22.324999999974168,-78.59999999999712,-182.83499999999952
-260.8049999999832,278.9050000000038,88.8500000000085,-26.589999999974182,-64.82499999999722,-199.28999999999937
-261.4349999999814,244.6750000000042,108.39000000000857,-22.90999999997416,-51.03499999999738,-203.654999999999
-279.3249999999797,276.2650000000046,104.1000000000086,-19.884999999974113,-55.164999999997455,-214.24499999999898
-300.4199999999776,277.8750000000048,129.6150000000087,-6.2899999999741025,-42.98499999999761,-248.37999999999855
-274.914999999976,267.130000000005,167.06500000000875,-22.09999999997408,-87.68499999999753,-242.32499999999865
-309.1349999999743,263.4900000000054,162.7050000000092,-14.59999999997411,-78.52499999999739,-219.0799999999991
-331.47499999997126,259.1700000000056,182.05000000000908,-42.95999999997417,-59.09999999999691,-205.5399999999989
-341.6649999999688,272.7250000000054,159.705000000009,-63.87999999997428,11.580000000003034,-238.74999999999866
-363.1049999999669,280.2950000000057,167.29500000000908,-39.52999999997452,19.37500000000309,-267.2249999999985
-361.9249999999652,287.9700000000053,198.7350000000094,-61.74499999997458,-14.524999999996927,-253.57999999999777
-374.6849999999635,289.62000000000455,218.27500000000936,-51.78499999997481,-24.82999999999694,-263.77999999999787
