0,1,2,3,4,5
13.636363636363635,25.0,100.0,100.0,0.0,14.285714285714285
12.376681614349776,6.827794561933535,20.63679245283019,14.115092290988057,28.973105134474324,16.666666666666664
8.082292432035269,8.096141682479443,17.83831282952548,12.977707006369426,14.10347271438696,13.084922010398614
7.337278106508875,12.771084337349398,19.62233169129721,12.745098039215685,12.024169184290031,15.427380125086865
5.918827508455468,16.538952745849297,16.762589928057555,11.935266351989211,12.613705275924803,12.746585735963581
5.568720379146919,13.471901462663588,14.14141414141414,9.836065573770492,11.529933481152993,12.16117216117216
3.2803180914512926,4.7495682210708114,8.223201174743025,6.8639053254437865,7.289719626168225,4.7407407407407405
3.06553911205074,4.9079754601226995,5.918367346938775,3.6585365853658534,5.906313645621181,4.232804232804233
1.2048192771084338,3.125,6.109979633401222,4.505632040050062,4.670912951167728,3.7181996086105675
1.9213973799126638,3.642987249544627,5.697445972495088,3.313840155945419,6.864988558352403,3.293413173652695
1.3916500994035785,2.3429179978700745,5.333333333333334,3.1137724550898205,5.078125,4.825291181364393
1.81190681622088,3.927492447129909,5.0,3.162486368593239,6.531881804043546,4.787234042553192
2.16,2.753195673549656,4.72027972027972,3.2955715756951593,7.421150278293136,6.521739130434782
2.428722280887012,2.53671562082777,3.304347826086956,2.745995423340961,4.976671850699844,3.954802259887006
2.5454545454545454,1.8302828618968388,3.5916824196597354,1.293103448275862,5.8350100603621735,5.797101449275362
2.722323049001815,0.6224066390041494,2.8089887640449436,1.5714285714285716,5.842696629213483,5.673758865248227
2.3904382470119523,2.1231422505307855,3.1135531135531136,1.5898251192368837,4.887218045112782,5.986696230598669
3.8929440389294405,1.2567324955116697,3.153988868274583,2.9259896729776247,4.078014184397164,3.9647577092511015
1.9569471624266144,2.529182879377432,4.8582995951417,2.307692307692308,3.4482758620689653,6.588235294117648
1.5384615384615385,2.320675105485232,2.8625954198473282,1.7069701280227598,5.252525252525253,5.774278215223097
2.6022304832713754,1.910828025477707,4.581673306772909,2.14168039538715,6.609808102345416,3.421052631578948
5.052631578947368,2.47787610619469,4.647435897435898,1.5552099533437014,6.0606060606060606,5.139186295503212
3.5051546391752577,2.2684310018903595,3.0162412993039442,1.7857142857142856,3.8461538461538463,2.6525198938992043
3.201970443349754,2.338129496402878,6.1946902654867255,1.8678160919540232,5.804749340369393,2.261306532663317
2.843601895734597,2.8000000000000003,6.153846153846154,1.618705035971223,5.58659217877095,2.2222222222222223
